Area(SQM),Bedroom,Bathroom,Location,Price,Negotiable,Balcony,Electricity,Water,Gas,Landline,Elevator,Security,Built_in_Kitchen,Maids_Room,Private_Garden,Parking,Central(A/C)& heating,Pool,Type,Level,Furnished,Compound,Delivery_Date,Delivery_Term
104,2,1,Mandara,400000,0,1,1,1,1,0,0,1,1,0,0,1,0,0,Apartment,4,0.0,,Ready,Finished
90,2,1,Nakheel,260000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,1,0.0,Nakheel,Ready,Finished
120,2,1,Nakheel,290000,1,0,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,5,0.0,Nakheel,Ready,Finished
280,4,3,Kafr Abdo,3500000,0,1,1,1,1,1,1,1,0,1,0,1,0,0,Apartment,1,0.0,,Ready,Finished
105,2,1,Sidi Beshr,500000,1,0,1,1,1,1,1,0,0,0,0,1,0,0,Apartment,5,1.0,,soon,Finished
115,2,2,Seyouf,570000,1,1,1,1,0,1,0,1,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
90,2,1,Nakheel,350000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
65,2,1,Abu Qir,400000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Finished
90,2,1,Abu Talat,340000,1,1,1,1,0,0,1,1,1,0,1,0,0,0,Apartment,4,1.0,,,
130,2,1,Sidi Beshr,410000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
90,3,1,Sidi Beshr,700000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,3,,,,
150,3,1,Agami,400000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,,,Finished
90,2,1,Nakheel,280000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,2,0.0,,,Finished
135,3,1,Miami,900000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,2,,,Ready,Finished
90,2,1,Nakheel,225000,0,0,1,1,0,0,1,0,0,0,0,1,0,1,Apartment,6,0.0,,Ready,Finished
100,2,1,Nakheel,285000,0,0,0,1,0,0,1,1,0,0,0,0,0,1,Apartment,2,0.0,,Ready,Finished
105,3,1,Agami,450000,0,1,1,1,1,0,1,0,1,0,0,0,0,0,Apartment,7,0.0,,,Finished
110,2,1,Sidi Beshr,700000,1,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
110,3,2,Agami,480000,0,0,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
95,2,1,Mandara,250000,1,0,1,1,0,0,0,1,0,0,0,0,0,0,Apartment,,0.0,Atika,soon,Finished
120,2,2,Nakheel,275000,1,1,0,1,1,0,1,1,0,0,0,1,1,1,Apartment,5,0.0,,Ready,
120,3,1,Nakheel,310000,1,1,1,1,0,1,1,1,1,0,0,0,1,0,Apartment,2,0.0,,Ready,
110,2,1,Nakheel,240000,1,1,1,1,1,1,1,1,1,0,0,0,0,1,Apartment,2,0.0,,,
130,3,2,Nakheel,680000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,Apartment,4,0.0,,,
120,1,1,Bacchus,750000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,1,,,,Finished
120,3,2,Stanley,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,
100,3,1,Miami,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
87,2,1,Abu Qir,480000,0,1,1,1,1,0,0,1,0,0,1,1,0,0,Apartment,,,,,
130,3,2,Agami,750000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
110,3,1,Sidi Beshr,700000,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Apartment,8,0.0,,,Finished
75,3,1,Asafra,230000,0,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,4,0.0,,soon,Finished
160,3,2,Laurent,1900000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,9,,,Ready,
90,3,1,Miami,500000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Finished
100,2,1,Nakheel,275000,0,1,0,0,0,0,1,1,0,0,1,0,0,1,Apartment,6,0.0,,Ready,Finished
257,3,2,Sporting,4500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Duplex,4,1.0,,Ready,Finished
160,3,2,Montazah,1300000,1,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
120,3,1,Agami,420000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,1.0,,,Finished
100,2,1,Asafra,650000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,,,Ready,Finished
140,3,1,Montazah,950000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,Apartment,,0.0,,soon,Finished
135,3,1,Miami,800000,1,1,1,1,0,0,0,1,1,0,0,1,0,0,Apartment,10+,,,Ready,Finished
50,2,1,Smoha,250000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
65,1,1,Seyouf,450000,1,0,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,8,,,Ready,Finished
130,3,1,Mandara,900000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,10+,1.0,,,Finished
70,1,1,Al Hadrah,200000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Apartment,4,0.0,,Ready,Finished
155,3,1,Sidi Beshr,680000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,7,,,,Finished
75,2,1,Maamoura,420000,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Apartment,9,1.0,,soon,Finished
75,2,1,Abu Qir,350000,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,,1.0,,Ready,Finished
100,3,1,Moharam Bik,700000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,2,,,Ready,Finished
130,3,1,Nakheel,420000,1,1,1,1,0,0,1,1,0,0,0,0,0,1,Apartment,2,0.0,Nakheel,Ready,Finished
110,2,1,Nakheel,275000,1,1,1,1,0,0,1,1,0,0,0,0,0,1,Apartment,3,0.0,Nakheel,Ready,Finished
110,2,1,Seyouf,650000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,7,0.0,,Ready,Finished
135,2,1,Nakheel,475000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,1.0,Nakheel,,Finished
105,3,1,Agami,420000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,,Finished
100,3,1,Mandara,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,,,Finished
300,4,3,San Stefano,4500000,1,1,1,1,1,1,1,1,0,1,0,1,0,0,Apartment,,0.0,,,
125,3,1,Moharam Bik,950000,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,,Finished
100,1,1,Attarin,460000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
130,2,1,Nakheel,445000,0,1,0,0,0,0,1,1,1,1,0,0,0,1,Apartment,2,0.0,,Ready,
130,2,1,Agami,250000,0,1,1,1,0,0,0,1,1,0,0,0,0,0,Apartment,,1.0,Nakheel,Ready,Finished
130,3,1,Nakheel,285000,1,1,1,1,0,0,0,1,0,1,1,0,0,0,Apartment,,0.0,,,Finished
115,2,1,Agami,650000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,4,0.0,,soon,Finished
160,4,2,Agami,250000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,
80,2,1,Mandara,350000,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,1,0.0,,Ready,Finished
55,2,1,Sidi Beshr,350000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,7,0.0,,,Finished
85,2,1,Maamoura,2200000,1,1,1,1,0,0,0,1,1,1,1,1,1,0,Studio,,,,Ready,Finished
300,4,2,Dekheila,750000,1,0,1,0,1,1,1,0,0,0,0,0,0,0,Duplex,7,,,Ready,
60,2,1,Miami,340000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
80,2,1,Abu Talat,250000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Apartment,2,1.0,,Ready,Semi Finished
250,4,2,Smoha,3800000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,8,,,,Finished
100,2,1,Maamoura,1300000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,Apartment,4,1.0,,,
130,2,1,Nakheel,360000,1,1,1,1,0,1,0,1,0,0,0,0,0,0,Duplex,,0.0,Nakheel,Ready,Finished
140,3,2,Sidi Beshr,2500000,0,1,1,1,1,0,1,1,0,0,0,1,0,0,Apartment,10,0.0,,Ready,Finished
120,2,2,Nakheel,470000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Apartment,1,0.0,Nakheel,Ready,Finished
110,2,1,Victoria,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,,,Ready,Finished
65,2,1,Abu Qir,240000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,,Finished
120,2,1,Sidi Beshr,975000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
75,2,1,Asafra,200000,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Apartment,7,0.0,,Ready,Finished
300,4,3,Nakheel,700000,1,1,1,1,0,1,1,1,1,1,0,0,0,0,Apartment,2,0.0,,,Finished
130,3,2,Nakheel,370000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,1,0.0,,,Finished
90,1,1,Asafra,400000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,,soon,Finished
149,3,2,Seyouf,1050000,1,0,0,0,0,0,1,1,0,0,0,1,0,0,Apartment,10+,0.0,,Ready,Semi Finished
137,3,1,Smoha,1000050,1,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,5,0.0,,Ready,Finished
93,2,1,Sidi Beshr,470000,0,1,1,1,0,0,1,1,1,0,0,0,0,0,Apartment,9,1.0,,,Finished
125,3,1,Awayed,350000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,7,0.0,,Ready,Finished
130,3,2,Agami,550000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,1,1.0,,,
80,2,1,Seyouf,290000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,soon,Finished
100,2,1,Smoha,1350000,0,0,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,7,,,Ready,Finished
125,3,1,Mandara,750000,1,0,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,10,0.0,,Ready,
230,3,3,Al Ibrahimiyyah,5100000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Duplex,9,0.0,,,Finished
120,3,1,Bahray - Anfoshy,1500000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,
119,3,2,Maamoura,750000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Apartment,4,0.0,,,Finished
215,4,3,Laurent,4250000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,7,0.0,,Ready,Finished
275,3,3,Kafr Abdo,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Duplex,3,0.0,,Ready,Finished
305,4,3,Glim,3950000,1,1,0,0,1,1,1,1,0,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
130,2,2,Nakheel,410000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,2,0.0,Nakheel,Ready,Finished
90,3,1,Awayed,250000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,7,0.0,,Ready,Finished
130,3,1,Nakheel,550000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,10,0.0,Nakheel,Ready,Finished
145,3,2,Al Ibrahimiyyah,1900000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
200,4,3,Cleopatra,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,
105,2,1,Sidi Beshr,700000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,,,,Finished
232,3,2,Moharam Bik,5244000,0,1,0,0,0,0,1,1,0,1,1,1,0,1,Apartment,,,,,
260,3,2,Agami,450000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Duplex,5,0.0,,Ready,Finished
185,3,2,Miami,2000000,1,1,1,1,1,0,1,0,1,0,0,0,1,0,Apartment,5,,,Ready,Finished
100,2,1,Sidi Beshr,875000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,8,1.0,,2022,Finished
120,2,1,Agami,350000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Semi Finished
80,2,1,Kafr Abdo,650000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,2,,,,Finished
135,3,2,Moharam Bik,1300000,0,1,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,10,0.0,,Ready,Finished
140,3,2,Seyouf,1250000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10,,,Ready,Finished
198,3,2,Smoha,2350000,1,1,1,1,1,1,1,1,1,0,0,1,0,0,Apartment,3,0.0,,Ready,Finished
110,3,1,Sidi Beshr,530000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,7,0.0,,Ready,Finished
120,3,1,Miami,200000,0,1,1,1,1,0,0,0,1,0,0,1,0,0,Apartment,3,0.0,,,Not Finished
120,2,1,Miami,1000000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
125,3,1,Kafr Abdo,850000,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Apartment,6,0.0,,,Finished
90,2,1,Kafr Abdo,800000,0,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
100,3,1,Asafra,360000,0,1,1,1,0,1,0,1,1,1,0,0,0,0,Apartment,2,0.0,,Ready,Finished
100,2,1,San Stefano,900000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,,,,Finished
100,3,1,Miami,680000,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,,Finished
135,2,1,Maamoura,1080000,1,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,within 6 months,Finished
60,2,1,Bahray - Anfoshy,450000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,,,,Finished
116,2,1,Sidi Gaber,2000000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,8,0.0,,Ready,Finished
85,2,1,Smoha,600000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Semi Finished
165,3,2,Sidi Beshr,1900000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,10+,0.0,,,Finished
130,2,2,Bolkly,300000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,3,0.0,,,Finished
80,2,1,Agami,240000,1,1,1,1,1,1,0,1,0,0,0,0,0,0,Apartment,2,0.0,,Ready,
185,3,1,Zezenia,1300000,1,1,1,1,1,1,0,1,1,0,0,0,0,0,Apartment,7,0.0,,,
285,3,3,San Stefano,4100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
140,3,2,Laurent,2300000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,,,,Finished
163,3,3,Moharam Bik,3200000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,9,0.0,,2022,Finished
85,2,1,Sidi Beshr,480000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Apartment,,0.0,,Ready,Finished
135,3,1,Glim,1375000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,,Finished
150,3,2,Al Ibrahimiyyah,1750000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,,Finished
115,2,1,Al Ibrahimiyyah,900000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
125,2,2,Glim,1450000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,6,0.0,,,Finished
90,2,1,Agami,470000,0,1,1,1,1,0,1,0,1,0,0,1,0,0,Apartment,8,1.0,,,Finished
140,3,2,Agami,800000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,9,,Amorada,soon,Finished
75,2,1,Al Hadrah,400000,1,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,3,0.0,,soon,Finished
163,3,3,Laurent,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,2023,Semi Finished
80,3,2,Bahray - Anfoshy,275000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
235,3,3,Glim,3750000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
120,3,1,Abu Qir,4000000,0,0,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
163,3,3,Laurent,1500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,within 6 months,Semi Finished
100,2,1,Seyouf,650000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
75,2,1,Smoha,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,,,,
242,4,4,Smoha,6862000,0,1,0,0,0,0,0,1,0,1,1,1,0,0,Duplex,,,,,Semi Finished
120,3,1,Sidi Beshr,420000,1,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,,Finished
130,3,2,Agami,580000,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
90,2,1,Sidi Beshr,550000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,9,,,,
100,2,1,Moharam Bik,600000,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,,
150,3,2,Miami,750000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,10+,,,Ready,Semi Finished
145,2,2,Saba Pasha,2100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,1.0,,,
190,3,2,Sporting,5000000,0,1,1,1,1,0,1,1,0,0,0,1,0,0,Apartment,10+,0.0,,,Finished
158,3,3,Moharam Bik,3388000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,7,,,,
177,3,3,Moharam Bik,3450000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,,,2023,Finished
158,3,3,Moharam Bik,3100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,,,
60,2,1,Borg al-Arab,270000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,1.0,,,Finished
100,2,1,Sidi Beshr,1150000,0,1,1,1,0,0,1,1,1,0,0,0,1,0,Apartment,10+,,,Ready,Finished
150,3,2,Maamoura,2400000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,1.0,,Ready,Finished
135,3,1,Al Ibrahimiyyah,1500000,1,0,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,10+,1.0,,,Finished
145,3,2,Smoha,3100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,7,,,,
120,2,2,Smoha,2100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,,Murooj,,
179,3,3,Smoha,3069250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,,,,
166,3,3,Moharam Bik,2573000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,,,,
125,3,1,Sidi Beshr,550000,0,1,1,1,1,0,1,0,0,1,0,0,0,0,Apartment,10,0.0,,Ready,Not Finished
99,2,1,Mandara,470000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10,0.0,,,Finished
225,7,2,Al Hadrah,1800000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,soon,Finished
120,2,1,Nakheel,550000,1,1,1,1,0,0,1,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Semi Finished
200,3,2,Kafr Abdo,1750000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,,
110,2,1,Agami,280000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
85,2,1,Agami,250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,Ready,
110,3,1,Maamoura,450000,1,1,1,1,0,0,1,0,0,0,0,0,0,0,Apartment,10,,,Ready,Not Finished
140,2,1,Nakheel,450000,1,1,1,1,0,1,1,1,0,1,0,0,0,0,Apartment,3,0.0,,,Finished
140,2,1,Smoha,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,,,,
100,2,2,Sidi Beshr,1500000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
108,2,2,Smoha,2200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,8,1.0,,,Finished
260,3,2,Laurent,4500000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
190,3,2,Al Ibrahimiyyah,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,,,,
90,2,1,Nakheel,245000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Apartment,2,0.0,Nakheel,Ready,Finished
160,2,1,Nakheel,260000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Duplex,5,0.0,Nakheel,Ready,Finished
250,3,2,Agami,570000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,9,0.0,,,
365,3,2,Raml Station,7300000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,5,0.0,,Ready,Finished
90,2,1,Agami,300000,0,1,1,1,0,0,1,0,1,0,0,0,0,0,Apartment,10,1.0,Nakheel,Ready,Finished
150,3,3,Smoha,3100000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,6,0.0,,2025,Finished
135,3,1,Sidi Beshr,1000000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Duplex,8,,,Ready,Finished
310,4,2,Zezenia,3100000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Duplex,7,,,,
40,3,1,Sidi Beshr,750000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,1,1.0,,Ready,Finished
140,2,1,Nakheel,295000,0,1,1,1,0,0,0,1,1,0,0,0,0,1,Studio,,0.0,,Ready,Finished
165,3,2,Sidi Beshr,1350000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Apartment,10+,,,,Finished
140,3,3,Smoha,1680000,0,1,1,1,1,1,0,1,0,0,0,0,0,1,Apartment,6,0.0,Murooj,2023,Finished
100,2,1,Sidi Beshr,750000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,9,1.0,,,
120,2,1,Sidi Beshr,880000,1,1,1,1,1,1,1,0,1,0,0,0,1,0,Apartment,10+,0.0,,Ready,Finished
175,3,2,Agami,480000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
120,3,1,Agami,200000,0,1,0,1,1,0,0,1,0,1,0,0,0,0,Apartment,6,,,soon,Finished
115,3,2,Agami,275000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,9,,,Ready,Finished
85,3,1,Maamoura,340000,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,8,0.0,,soon,Finished
85,3,1,Bacchus,300000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Amorada,Ready,Finished
80,2,1,Mandara,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
210,3,3,Stanley,2730000,0,1,0,1,1,0,1,0,0,0,0,0,0,0,Apartment,1,0.0,,Ready,Finished
204,3,2,Roushdy,4714000,1,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
160,3,2,Sidi Beshr,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,9,0.0,,Ready,Finished
195,3,3,Smoha,3200000,1,1,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,5,0.0,,2023,Finished
75,2,1,Sidi Beshr,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
200,3,2,Roushdy,2700000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,5,0.0,,Ready,Finished
60,2,1,Sidi Beshr,200000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,,Ready,Finished
170,3,2,Glim,1850000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
160,2,2,Agami,270000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
135,3,2,Glim,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
160,3,3,Smoha,2500000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Apartment,5,0.0,,soon,Finished
126,3,1,Seyouf,850000,0,1,1,1,1,0,1,1,0,0,1,0,0,0,Apartment,4,0.0,,Ready,Finished
125,3,1,Camp Caesar,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
110,2,1,Nakheel,360000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,2,0.0,Nakheel,,Finished
130,2,1,Nakheel,385000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Nakheel,Ready,Finished
110,2,1,Nakheel,200000,1,1,1,0,1,0,1,0,0,0,0,0,0,0,Apartment,3,0.0,Nakheel,Ready,Finished
120,3,1,Sidi Beshr,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,8,1.0,,Ready,Finished
120,3,2,Laurent,1550000,0,0,1,1,1,1,0,0,1,1,0,0,0,0,Apartment,1,0.0,,Ready,Finished
140,3,1,Agami,500000,0,0,1,1,1,1,0,0,1,0,0,0,0,0,Apartment,,1.0,,,
165,3,2,Miami,1200000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,9,0.0,,Ready,Finished
120,2,1,Nakheel,325000,1,1,1,1,1,1,1,1,0,1,0,0,0,1,Apartment,3,0.0,,Ready,Finished
450,6,4,Nakheel,1300000,1,1,1,1,1,1,1,1,0,1,0,0,0,1,Duplex,4,0.0,,Ready,Finished
120,2,1,Nakheel,510000,0,1,1,1,1,1,1,1,0,1,0,0,0,1,Apartment,3,0.0,,Ready,Finished
120,3,1,Asafra,520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
163,3,2,Moharam Bik,1750000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Apartment,7,0.0,,Ready,Finished
70,3,1,Ras El Tin,600000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,,,,
